doc_id,id,subclass,label,split
MF_gossipcop-5409760054,gossipcop-5409760054,MF,fake,train
MF_gossipcop-8282284701,gossipcop-8282284701,MF,fake,train
MF_gossipcop-3646746092,gossipcop-3646746092,MF,fake,train
MF_gossipcop-5241021422,gossipcop-5241021422,MF,fake,validation
MF_gossipcop-4765459213,gossipcop-4765459213,MF,fake,test
MF_gossipcop-5553783424,gossipcop-5553783424,MF,fake,train
MF_gossipcop-2752076392,gossipcop-2752076392,MF,fake,validation
MF_gossipcop-4254023340,gossipcop-4254023340,MF,fake,test
MF_gossipcop-8029018483,gossipcop-8029018483,MF,fake,train
MF_gossipcop-2129824884,gossipcop-2129824884,MF,fake,train
MF_gossipcop-4913642932,gossipcop-4913642932,MF,fake,train
MF_gossipcop-6414772244,gossipcop-6414772244,MF,fake,train
MF_gossipcop-9931783040,gossipcop-9931783040,MF,fake,train
MF_gossipcop-535550235,gossipcop-535550235,MF,fake,validation
MF_gossipcop-3909836107,gossipcop-3909836107,MF,fake,validation
MF_gossipcop-4162142270,gossipcop-4162142270,MF,fake,train
MF_gossipcop-3741968330,gossipcop-3741968330,MF,fake,validation
MF_gossipcop-2528628961,gossipcop-2528628961,MF,fake,train
MF_gossipcop-7506187709,gossipcop-7506187709,MF,fake,train
MF_gossipcop-2019733185,gossipcop-2019733185,MF,fake,train
MF_gossipcop-9989228665,gossipcop-9989228665,MF,fake,test
MF_gossipcop-3767932547,gossipcop-3767932547,MF,fake,train
MF_gossipcop-9217504373,gossipcop-9217504373,MF,fake,test
MF_gossipcop-8882167387,gossipcop-8882167387,MF,fake,train
MF_gossipcop-7017911086,gossipcop-7017911086,MF,fake,train
MF_gossipcop-2048459712,gossipcop-2048459712,MF,fake,train
MF_gossipcop-4226541574,gossipcop-4226541574,MF,fake,test
MF_gossipcop-4209137568,gossipcop-4209137568,MF,fake,train
MF_gossipcop-2157078973,gossipcop-2157078973,MF,fake,validation
MF_gossipcop-7997622939,gossipcop-7997622939,MF,fake,train
MF_gossipcop-3146968869,gossipcop-3146968869,MF,fake,train
MF_gossipcop-4765574944,gossipcop-4765574944,MF,fake,train
MF_gossipcop-726883252,gossipcop-726883252,MF,fake,validation
MF_gossipcop-2920108044,gossipcop-2920108044,MF,fake,test
MF_gossipcop-7697671735,gossipcop-7697671735,MF,fake,train
MF_gossipcop-6330867980,gossipcop-6330867980,MF,fake,train
MF_gossipcop-4802653039,gossipcop-4802653039,MF,fake,train
MF_gossipcop-6390349792,gossipcop-6390349792,MF,fake,test
MF_gossipcop-8332264638,gossipcop-8332264638,MF,fake,train
MF_gossipcop-1885887731,gossipcop-1885887731,MF,fake,validation
MF_gossipcop-9855199119,gossipcop-9855199119,MF,fake,train
MF_gossipcop-6982132348,gossipcop-6982132348,MF,fake,train
MF_gossipcop-3791398232,gossipcop-3791398232,MF,fake,test
MF_gossipcop-6970569579,gossipcop-6970569579,MF,fake,train
MF_gossipcop-2277402152,gossipcop-2277402152,MF,fake,train
MF_gossipcop-8867519772,gossipcop-8867519772,MF,fake,train
MF_gossipcop-9978137790,gossipcop-9978137790,MF,fake,validation
MF_gossipcop-6362183032,gossipcop-6362183032,MF,fake,train
MF_gossipcop-2836486240,gossipcop-2836486240,MF,fake,train
MF_gossipcop-3599406074,gossipcop-3599406074,MF,fake,train
MF_gossipcop-5710365874,gossipcop-5710365874,MF,fake,train
MF_gossipcop-3361416112,gossipcop-3361416112,MF,fake,train
MF_gossipcop-3636929589,gossipcop-3636929589,MF,fake,train
MF_gossipcop-8772209248,gossipcop-8772209248,MF,fake,train
MF_gossipcop-6178465486,gossipcop-6178465486,MF,fake,train
MF_gossipcop-6588325659,gossipcop-6588325659,MF,fake,train
MF_gossipcop-4937511661,gossipcop-4937511661,MF,fake,train
MF_gossipcop-7310476796,gossipcop-7310476796,MF,fake,train
MF_gossipcop-9621883806,gossipcop-9621883806,MF,fake,train
MF_gossipcop-7052175110,gossipcop-7052175110,MF,fake,train
MF_gossipcop-3202532387,gossipcop-3202532387,MF,fake,train
MF_gossipcop-4995537571,gossipcop-4995537571,MF,fake,train
MF_gossipcop-8081154837,gossipcop-8081154837,MF,fake,train
MF_gossipcop-2167384102,gossipcop-2167384102,MF,fake,validation
MF_gossipcop-8940932786,gossipcop-8940932786,MF,fake,train
MF_gossipcop-1718137654,gossipcop-1718137654,MF,fake,test
MF_gossipcop-5756911495,gossipcop-5756911495,MF,fake,train
MF_gossipcop-4937105424,gossipcop-4937105424,MF,fake,train
MF_gossipcop-5886617783,gossipcop-5886617783,MF,fake,test
MF_gossipcop-8730878693,gossipcop-8730878693,MF,fake,train
MF_gossipcop-3976046218,gossipcop-3976046218,MF,fake,train
MF_gossipcop-1888291843,gossipcop-1888291843,MF,fake,validation
MF_gossipcop-4006218901,gossipcop-4006218901,MF,fake,train
MF_gossipcop-3529226336,gossipcop-3529226336,MF,fake,train
MF_gossipcop-8480532008,gossipcop-8480532008,MF,fake,validation
MF_gossipcop-3121542397,gossipcop-3121542397,MF,fake,train
MF_gossipcop-9239145633,gossipcop-9239145633,MF,fake,train
MF_gossipcop-2511047593,gossipcop-2511047593,MF,fake,train
MF_gossipcop-2405182303,gossipcop-2405182303,MF,fake,train
MF_gossipcop-491989616,gossipcop-491989616,MF,fake,validation
MF_gossipcop-5050353652,gossipcop-5050353652,MF,fake,train
MF_gossipcop-5816677908,gossipcop-5816677908,MF,fake,train
MF_gossipcop-1241528475,gossipcop-1241528475,MF,fake,train
MF_gossipcop-9962469348,gossipcop-9962469348,MF,fake,train
MF_gossipcop-3210838716,gossipcop-3210838716,MF,fake,train
MF_gossipcop-5189580095,gossipcop-5189580095,MF,fake,validation
MF_gossipcop-6559744284,gossipcop-6559744284,MF,fake,train
MF_gossipcop-1908009150,gossipcop-1908009150,MF,fake,test
MF_gossipcop-5466197510,gossipcop-5466197510,MF,fake,train
MF_gossipcop-6030823679,gossipcop-6030823679,MF,fake,train
MF_gossipcop-1314470611,gossipcop-1314470611,MF,fake,train
MF_gossipcop-4130830606,gossipcop-4130830606,MF,fake,validation
MF_gossipcop-2442366113,gossipcop-2442366113,MF,fake,train
MF_gossipcop-9239840629,gossipcop-9239840629,MF,fake,train
MF_gossipcop-6575035351,gossipcop-6575035351,MF,fake,validation
MF_gossipcop-5453318781,gossipcop-5453318781,MF,fake,train
MF_gossipcop-6159926993,gossipcop-6159926993,MF,fake,validation
MF_gossipcop-6558412671,gossipcop-6558412671,MF,fake,validation
MF_gossipcop-7476822295,gossipcop-7476822295,MF,fake,train
MF_gossipcop-2860022327,gossipcop-2860022327,MF,fake,validation
MF_gossipcop-2136444515,gossipcop-2136444515,MF,fake,test
MF_gossipcop-6237865101,gossipcop-6237865101,MF,fake,test
MF_gossipcop-9133915026,gossipcop-9133915026,MF,fake,test
MF_gossipcop-2517493842,gossipcop-2517493842,MF,fake,test
MF_gossipcop-1749251349,gossipcop-1749251349,MF,fake,train
MF_gossipcop-6846167578,gossipcop-6846167578,MF,fake,train
MF_gossipcop-9428966807,gossipcop-9428966807,MF,fake,test
MF_gossipcop-1189649502,gossipcop-1189649502,MF,fake,validation
MF_gossipcop-781913013,gossipcop-781913013,MF,fake,test
MF_gossipcop-5374900442,gossipcop-5374900442,MF,fake,test
MF_gossipcop-6328436793,gossipcop-6328436793,MF,fake,test
MF_gossipcop-9533859944,gossipcop-9533859944,MF,fake,validation
MF_gossipcop-1641350619,gossipcop-1641350619,MF,fake,validation
MF_gossipcop-3259609252,gossipcop-3259609252,MF,fake,train
MF_gossipcop-3801116516,gossipcop-3801116516,MF,fake,validation
MF_gossipcop-5745570521,gossipcop-5745570521,MF,fake,train
MF_gossipcop-2388806885,gossipcop-2388806885,MF,fake,train
MF_gossipcop-5093798931,gossipcop-5093798931,MF,fake,validation
MF_gossipcop-4508824340,gossipcop-4508824340,MF,fake,train
MF_gossipcop-8347330267,gossipcop-8347330267,MF,fake,train
MF_gossipcop-3847431006,gossipcop-3847431006,MF,fake,train
MF_gossipcop-7174862283,gossipcop-7174862283,MF,fake,validation
MF_gossipcop-6820892861,gossipcop-6820892861,MF,fake,test
MF_gossipcop-174999294,gossipcop-174999294,MF,fake,validation
MF_gossipcop-190525100,gossipcop-190525100,MF,fake,train
MF_gossipcop-3282186402,gossipcop-3282186402,MF,fake,train
MF_gossipcop-941805037,gossipcop-941805037,MF,fake,train
MF_gossipcop-747856358,gossipcop-747856358,MF,fake,test
MF_gossipcop-1722053022,gossipcop-1722053022,MF,fake,train
MF_gossipcop-9886828867,gossipcop-9886828867,MF,fake,test
MF_gossipcop-7830149120,gossipcop-7830149120,MF,fake,train
MF_gossipcop-7920962169,gossipcop-7920962169,MF,fake,test
MF_gossipcop-4446867115,gossipcop-4446867115,MF,fake,train
MF_gossipcop-1955766846,gossipcop-1955766846,MF,fake,train
MF_gossipcop-3105835906,gossipcop-3105835906,MF,fake,train
MF_gossipcop-7162581143,gossipcop-7162581143,MF,fake,train
MF_gossipcop-9181586514,gossipcop-9181586514,MF,fake,train
MF_gossipcop-8904858137,gossipcop-8904858137,MF,fake,train
MF_gossipcop-8201978839,gossipcop-8201978839,MF,fake,train
MF_gossipcop-2443258010,gossipcop-2443258010,MF,fake,validation
MF_gossipcop-6226639736,gossipcop-6226639736,MF,fake,train
MF_gossipcop-1323742146,gossipcop-1323742146,MF,fake,train
MF_gossipcop-8598629116,gossipcop-8598629116,MF,fake,train
MF_gossipcop-301946773,gossipcop-301946773,MF,fake,train
MF_gossipcop-9655844991,gossipcop-9655844991,MF,fake,test
MF_gossipcop-682766948,gossipcop-682766948,MF,fake,test
MF_gossipcop-879790994,gossipcop-879790994,MF,fake,train
MF_gossipcop-8086137462,gossipcop-8086137462,MF,fake,validation
MF_gossipcop-3117082249,gossipcop-3117082249,MF,fake,train
MF_gossipcop-2586454156,gossipcop-2586454156,MF,fake,validation
MF_gossipcop-7383365732,gossipcop-7383365732,MF,fake,train
MF_gossipcop-4780852492,gossipcop-4780852492,MF,fake,validation
MF_gossipcop-8021032353,gossipcop-8021032353,MF,fake,train
MF_gossipcop-4139011424,gossipcop-4139011424,MF,fake,test
MF_gossipcop-7955371404,gossipcop-7955371404,MF,fake,train
MF_gossipcop-5663280204,gossipcop-5663280204,MF,fake,train
MF_gossipcop-9843277966,gossipcop-9843277966,MF,fake,test
MF_gossipcop-4824193123,gossipcop-4824193123,MF,fake,train
MF_gossipcop-5945687406,gossipcop-5945687406,MF,fake,train
MF_gossipcop-6397975184,gossipcop-6397975184,MF,fake,validation
MF_gossipcop-1369804075,gossipcop-1369804075,MF,fake,train
MF_gossipcop-6591592984,gossipcop-6591592984,MF,fake,validation
MF_gossipcop-5111242707,gossipcop-5111242707,MF,fake,train
MF_gossipcop-5613029118,gossipcop-5613029118,MF,fake,train
MF_gossipcop-8915089094,gossipcop-8915089094,MF,fake,test
MF_gossipcop-3888342088,gossipcop-3888342088,MF,fake,train
MF_gossipcop-8082245755,gossipcop-8082245755,MF,fake,test
MF_gossipcop-1434380198,gossipcop-1434380198,MF,fake,train
MF_gossipcop-324494433,gossipcop-324494433,MF,fake,train
MF_gossipcop-4740628819,gossipcop-4740628819,MF,fake,train
MF_gossipcop-2798661238,gossipcop-2798661238,MF,fake,train
MF_gossipcop-1288551520,gossipcop-1288551520,MF,fake,train
MF_gossipcop-3172607624,gossipcop-3172607624,MF,fake,train
MF_gossipcop-3810050309,gossipcop-3810050309,MF,fake,train
MF_gossipcop-9120330831,gossipcop-9120330831,MF,fake,train
MF_gossipcop-8206663318,gossipcop-8206663318,MF,fake,train
MF_gossipcop-4262449224,gossipcop-4262449224,MF,fake,validation
MF_gossipcop-2401725141,gossipcop-2401725141,MF,fake,train
MF_gossipcop-4773027628,gossipcop-4773027628,MF,fake,train
MF_gossipcop-665381871,gossipcop-665381871,MF,fake,test
MF_gossipcop-5865271192,gossipcop-5865271192,MF,fake,test
MF_gossipcop-523091866,gossipcop-523091866,MF,fake,test
MF_gossipcop-2761931201,gossipcop-2761931201,MF,fake,train
MF_gossipcop-9502187487,gossipcop-9502187487,MF,fake,test
MF_gossipcop-5525957899,gossipcop-5525957899,MF,fake,train
MF_gossipcop-950523654,gossipcop-950523654,MF,fake,validation
MF_gossipcop-9574195797,gossipcop-9574195797,MF,fake,train
MF_gossipcop-3656053473,gossipcop-3656053473,MF,fake,train
MF_gossipcop-4133877470,gossipcop-4133877470,MF,fake,train
MF_gossipcop-1950567758,gossipcop-1950567758,MF,fake,train
MF_gossipcop-2315745010,gossipcop-2315745010,MF,fake,validation
MF_gossipcop-9115903463,gossipcop-9115903463,MF,fake,test
MF_gossipcop-1009248558,gossipcop-1009248558,MF,fake,train
MF_gossipcop-9699315351,gossipcop-9699315351,MF,fake,train
MF_gossipcop-2725366532,gossipcop-2725366532,MF,fake,validation
MF_gossipcop-9169815700,gossipcop-9169815700,MF,fake,train
MF_gossipcop-5239714562,gossipcop-5239714562,MF,fake,train
MF_gossipcop-3645931945,gossipcop-3645931945,MF,fake,validation
MF_gossipcop-685348949,gossipcop-685348949,MF,fake,train
MF_gossipcop-746486081,gossipcop-746486081,MF,fake,train
MF_gossipcop-173381532,gossipcop-173381532,MF,fake,test
MF_gossipcop-8554430402,gossipcop-8554430402,MF,fake,train
MF_gossipcop-5818928266,gossipcop-5818928266,MF,fake,train
MF_gossipcop-1239121151,gossipcop-1239121151,MF,fake,train
MF_gossipcop-7227783644,gossipcop-7227783644,MF,fake,train
MF_gossipcop-5144862894,gossipcop-5144862894,MF,fake,train
MF_gossipcop-994450447,gossipcop-994450447,MF,fake,train
MF_gossipcop-5687950104,gossipcop-5687950104,MF,fake,train
MF_gossipcop-2561076686,gossipcop-2561076686,MF,fake,train
MF_gossipcop-4944479774,gossipcop-4944479774,MF,fake,test
MF_gossipcop-4250377443,gossipcop-4250377443,MF,fake,test
MF_gossipcop-1391794235,gossipcop-1391794235,MF,fake,train
MF_gossipcop-6246680213,gossipcop-6246680213,MF,fake,train
MF_gossipcop-979982150,gossipcop-979982150,MF,fake,train
MF_gossipcop-2183908850,gossipcop-2183908850,MF,fake,train
MF_gossipcop-5081601842,gossipcop-5081601842,MF,fake,train
MF_gossipcop-7455036395,gossipcop-7455036395,MF,fake,test
MF_gossipcop-6100799526,gossipcop-6100799526,MF,fake,validation
MF_gossipcop-6062748853,gossipcop-6062748853,MF,fake,validation
MF_gossipcop-3709627447,gossipcop-3709627447,MF,fake,train
MF_gossipcop-6117838651,gossipcop-6117838651,MF,fake,train
MF_gossipcop-9881190298,gossipcop-9881190298,MF,fake,train
MF_gossipcop-6442633428,gossipcop-6442633428,MF,fake,train
MF_gossipcop-8684232090,gossipcop-8684232090,MF,fake,test
MF_gossipcop-5672267043,gossipcop-5672267043,MF,fake,train
MF_gossipcop-8543066373,gossipcop-8543066373,MF,fake,validation
MF_gossipcop-6255257999,gossipcop-6255257999,MF,fake,validation
MF_gossipcop-7946844362,gossipcop-7946844362,MF,fake,validation
MF_gossipcop-8865847454,gossipcop-8865847454,MF,fake,train
MF_gossipcop-9690385393,gossipcop-9690385393,MF,fake,train
MF_gossipcop-7550379065,gossipcop-7550379065,MF,fake,validation
MF_gossipcop-5695806264,gossipcop-5695806264,MF,fake,test
MF_gossipcop-6088789519,gossipcop-6088789519,MF,fake,train
MF_gossipcop-640447057,gossipcop-640447057,MF,fake,validation
MF_gossipcop-873033733,gossipcop-873033733,MF,fake,train
MF_gossipcop-7704965981,gossipcop-7704965981,MF,fake,train
MF_gossipcop-4597248571,gossipcop-4597248571,MF,fake,train
MF_gossipcop-8953282482,gossipcop-8953282482,MF,fake,train
MF_gossipcop-5869839268,gossipcop-5869839268,MF,fake,train
MF_gossipcop-5956558872,gossipcop-5956558872,MF,fake,train
MF_gossipcop-3591540285,gossipcop-3591540285,MF,fake,train
MF_gossipcop-7279809407,gossipcop-7279809407,MF,fake,test
MF_gossipcop-4133406519,gossipcop-4133406519,MF,fake,train
MF_gossipcop-7905541453,gossipcop-7905541453,MF,fake,train
MF_gossipcop-6621065312,gossipcop-6621065312,MF,fake,train
MF_gossipcop-3264510599,gossipcop-3264510599,MF,fake,validation
MF_gossipcop-8882451342,gossipcop-8882451342,MF,fake,train
MF_gossipcop-8958190944,gossipcop-8958190944,MF,fake,train
MF_gossipcop-646080900,gossipcop-646080900,MF,fake,train
MF_gossipcop-311472439,gossipcop-311472439,MF,fake,test
MF_gossipcop-5744952795,gossipcop-5744952795,MF,fake,train
MF_gossipcop-7186631410,gossipcop-7186631410,MF,fake,train
MF_gossipcop-3631145552,gossipcop-3631145552,MF,fake,test
MF_gossipcop-7741608146,gossipcop-7741608146,MF,fake,train
MF_gossipcop-4864984870,gossipcop-4864984870,MF,fake,train
MF_gossipcop-6254693630,gossipcop-6254693630,MF,fake,train
MF_gossipcop-4214543640,gossipcop-4214543640,MF,fake,test
MF_gossipcop-3181181360,gossipcop-3181181360,MF,fake,validation
MF_gossipcop-662718352,gossipcop-662718352,MF,fake,test
MF_gossipcop-5034259222,gossipcop-5034259222,MF,fake,validation
MF_gossipcop-7469467549,gossipcop-7469467549,MF,fake,train
MF_gossipcop-5073779346,gossipcop-5073779346,MF,fake,train
MF_gossipcop-4086288605,gossipcop-4086288605,MF,fake,train
MF_gossipcop-7533724553,gossipcop-7533724553,MF,fake,test
MF_gossipcop-1529722227,gossipcop-1529722227,MF,fake,train
MF_gossipcop-7019017836,gossipcop-7019017836,MF,fake,train
MF_gossipcop-7482501796,gossipcop-7482501796,MF,fake,train
MF_gossipcop-8142169539,gossipcop-8142169539,MF,fake,train
MF_gossipcop-937564842,gossipcop-937564842,MF,fake,validation
MF_gossipcop-7575532268,gossipcop-7575532268,MF,fake,train
MF_gossipcop-8573181426,gossipcop-8573181426,MF,fake,test
MF_gossipcop-5266288087,gossipcop-5266288087,MF,fake,train
MF_gossipcop-7250099627,gossipcop-7250099627,MF,fake,test
MF_gossipcop-4189148342,gossipcop-4189148342,MF,fake,train
MF_gossipcop-9632959693,gossipcop-9632959693,MF,fake,train
MF_gossipcop-8356295970,gossipcop-8356295970,MF,fake,validation
MF_gossipcop-8904410755,gossipcop-8904410755,MF,fake,test
MF_gossipcop-5476888005,gossipcop-5476888005,MF,fake,train
MF_gossipcop-7192816740,gossipcop-7192816740,MF,fake,test
MF_gossipcop-4815669006,gossipcop-4815669006,MF,fake,train
MF_gossipcop-4437948086,gossipcop-4437948086,MF,fake,train
MF_gossipcop-9208827533,gossipcop-9208827533,MF,fake,test
MF_gossipcop-4160950867,gossipcop-4160950867,MF,fake,validation
MF_gossipcop-9832756908,gossipcop-9832756908,MF,fake,test
MF_gossipcop-8354549164,gossipcop-8354549164,MF,fake,train
MF_gossipcop-1994380875,gossipcop-1994380875,MF,fake,train
MF_gossipcop-5347539203,gossipcop-5347539203,MF,fake,train
MF_gossipcop-5250569328,gossipcop-5250569328,MF,fake,validation
MF_gossipcop-3052686673,gossipcop-3052686673,MF,fake,train
MF_gossipcop-4716984662,gossipcop-4716984662,MF,fake,train
MF_gossipcop-777705305,gossipcop-777705305,MF,fake,validation
MF_gossipcop-815778378,gossipcop-815778378,MF,fake,test
MF_gossipcop-8935099630,gossipcop-8935099630,MF,fake,train
MF_gossipcop-5722761061,gossipcop-5722761061,MF,fake,train
MF_gossipcop-289387905,gossipcop-289387905,MF,fake,train
MF_gossipcop-3726214854,gossipcop-3726214854,MF,fake,validation
MF_gossipcop-9507197017,gossipcop-9507197017,MF,fake,test
MF_gossipcop-2320729409,gossipcop-2320729409,MF,fake,validation
MF_gossipcop-3288271088,gossipcop-3288271088,MF,fake,train
MF_gossipcop-9752823264,gossipcop-9752823264,MF,fake,train
MF_gossipcop-9639030559,gossipcop-9639030559,MF,fake,train
MF_gossipcop-9271967854,gossipcop-9271967854,MF,fake,train
MF_gossipcop-1115907121,gossipcop-1115907121,MF,fake,train
MF_gossipcop-9763411264,gossipcop-9763411264,MF,fake,validation
MF_gossipcop-1075873295,gossipcop-1075873295,MF,fake,test
MF_gossipcop-870740908,gossipcop-870740908,MF,fake,train
MF_gossipcop-1834960333,gossipcop-1834960333,MF,fake,train
MF_gossipcop-9226500572,gossipcop-9226500572,MF,fake,train
MF_gossipcop-1533690826,gossipcop-1533690826,MF,fake,train
MF_gossipcop-5994484144,gossipcop-5994484144,MF,fake,train
MF_gossipcop-5404890886,gossipcop-5404890886,MF,fake,validation
MF_gossipcop-1761311625,gossipcop-1761311625,MF,fake,test
MF_gossipcop-2711561713,gossipcop-2711561713,MF,fake,train
MF_gossipcop-6414877465,gossipcop-6414877465,MF,fake,validation
MF_gossipcop-2682199068,gossipcop-2682199068,MF,fake,test
MF_gossipcop-4149724723,gossipcop-4149724723,MF,fake,validation
MF_gossipcop-4433782210,gossipcop-4433782210,MF,fake,train
MF_gossipcop-5476631226,gossipcop-5476631226,MF,fake,validation
MF_gossipcop-4839688956,gossipcop-4839688956,MF,fake,train
MF_gossipcop-4251184835,gossipcop-4251184835,MF,fake,train
MF_gossipcop-2594839473,gossipcop-2594839473,MF,fake,test
MF_gossipcop-352220151,gossipcop-352220151,MF,fake,train
MF_gossipcop-3975938427,gossipcop-3975938427,MF,fake,train
MF_gossipcop-257933786,gossipcop-257933786,MF,fake,validation
MF_gossipcop-4807172047,gossipcop-4807172047,MF,fake,test
MF_gossipcop-5877863085,gossipcop-5877863085,MF,fake,train
MF_gossipcop-1216245722,gossipcop-1216245722,MF,fake,test
MF_gossipcop-7010369703,gossipcop-7010369703,MF,fake,train
MF_gossipcop-3414298648,gossipcop-3414298648,MF,fake,test
MF_gossipcop-345583632,gossipcop-345583632,MF,fake,validation
MF_gossipcop-43231215,gossipcop-43231215,MF,fake,train
MF_gossipcop-289348746,gossipcop-289348746,MF,fake,train
MF_gossipcop-8165063873,gossipcop-8165063873,MF,fake,train
